"key","message","comment","context"
"Reminder blocking","Reminder blocking","",""
"Remove duplicates","Quitar duplicates","",""
"Replace","Replace","",""
"Replacement Tax","Replacement Impuesto","",""
"Reportings","Reportings","",""
"Reports","Reportes","",""
"Reports to","Reportes to","",""
"Request performed","Request performed","",""
"Requests","Requests","",""
"Required","Requerido","",""
"Required for companies","Requerido para Empresas","",""
"Required size","Requerido size","",""
"Research 1","Research 1","",""
"Research 2","Research 2","",""
"Research 3","Research 3","",""
"Research 4","Research 4","",""
"Research configurations","Research configurations","",""
"Research parameters","Research parameters","",""
"Research request","Research request","",""
"Research result lines","Research result Líneas","",""
"ResearchRequest.title","Request","",""
"Reserved At","Reserved At","",""
"Reserved Number","Reserved Número","",""
"Reserved sequence cleanup","Reserved Secuencia cleanup","",""
"Reset import","Restablecer Importar","",""
"Reset imported data successfully","Restablecer imported data successfully","",""
"Reset to draft","Restablecer to Borrador","",""
"Response error from map API: %s","Response error from map API: %s","",""
"Restore","Restore","",""
"Restore Backup","Restore Backup","",""
"Restored On","Restored On","",""
"Result","Result","",""
"Result exported","Result exported","",""
"Result line list","Result Línea Lista","",""
"Result of the classification rule evaluation: %s","Result of the classification rule evaluation: %s","",""
"Result of the evaluation of the result rule: %s","Result of the evaluation of the result rule: %s","",""
"Result param 1","Result param 1","",""
"Result param 2","Result param 2","",""
"Result param 3","Result param 3","",""
"Result param 4","Result param 4","",""
"Result rule 1","Result rule 1","",""
"Result rule 2","Result rule 2","",""
"Result rule 3","Result rule 3","",""
"Result rule 4","Result rule 4","",""
"Results","Results","",""
"Retention period (days)","Retention Período (days)","",""
"Retention pool","Retention pool","",""
"Retention type","Retention Tipo","",""
"Return to draft status","Devolución to Borrador Estado","",""
"Reverse Charge","Revertir Charge","",""
"Reverse Charge Tax","Revertir Charge Impuesto","",""
"Rights","Rights","",""
"Role","Rol","",""
"Roles","Roles","",""
"Roles not found: %s","Roles not found: %s","",""
"Room","Room","",""
"Routing","Ruta de producción","",""
"Routing action","Ruta de producción action","",""
"Routing action create","Ruta de producción action Crear","",""
"Routing actions","Ruta de producción actions","",""
"Routing rule","Ruta de producción rule","",""
"Routing rules","Ruta de producción rules","",""
"Routings","Routings","",""
"Rule","Rule","",""
"Run analysis","Ejecutar analysis","",""
"Run batch","Ejecutar Lote de proceso","",""
"Run off Date","Ejecutar off Fecha","",""
"Run off date cannot be inferior to start date","Ejecutar off Fecha cannot be inferior to Fecha de inicio","",""
"SFTP","SFTP","",""
"SQL","SQL","",""
"SSL","SSL","",""
"SWIFT address","SWIFT Dirección","",""
"SWIFT codes","SWIFT codes","",""
"Safety","Safety","",""
"Safety label","Safety label","",""
"Sale","Sale","",""
"Sale Taxes","Sale Impuestos","",""
"Sale config","Sale config","",""
"Sale currency","Sale Moneda","",""
"Sale order","Pedido de venta","",""
"Sale order status","Pedido de venta Estado","",""
"Sale price","Sale Precio","",""
"Sale price A.T.I.","Sale Precio A.T.I.","",""
"Sale price W.T.","Sale Precio W.T.","",""
"Sale price lists","Sale Listas de precios","",""
"Sale product","Sale Producto","",""
"Sale supply default method on sale order","Sale supply Por defecto method on Pedido de venta","",""
"Sale_block","Sale ","",""
"Sales","Sales","",""
"Sales Turnover","Sales Turnover","",""
"Sales orders","Pedidos de venta","",""
"Saturday","Saturday","",""
"Saturdays","Saturdays","",""
"Scale","Scale","",""
"Schedule","Programar","",""
"Schedule Event","Programar Evento","",""
"Schedule lines","Programar Líneas","",""
"Scheduled","Scheduled","",""
"Schedules","Schedules","",""
"Script field name","Script field Nombre","",""
"Search","Buscar","",""
"Search Call","Buscar Llamada","",""
"Search configuration","Buscar Configuración","",""
"Search configuration parameter","Buscar Configuración parameter","",""
"Search configuration parameters","Buscar Configuración parameters","",""
"Search fields","Buscar fields","",""
"Second","Segundo","",""
"Second line","Segundo Línea","",""
"See stock details","See Stock/Inventario Detalles","",""
"Select all fields","Seleccionar Todos fields","",""
"Select print template","Seleccionar Imprimir Plantilla","",""
"Select record","Seleccionar record","",""
"Select target field","Seleccionar target field","",""
"Select template","Seleccionar Plantilla","",""
"Selected alert expression type does not support boolean evaluation.","Selected Alerta expression Tipo does no support boolean evaluation.","",""
"Selected imported/synchronized calendars","Selected imported/synchronized calendars","",""
"Selection","Selection","",""
"Selection language","Selection Idioma","",""
"Sellable","Sellable","",""
"Semi-finished product","Semi-Producto terminado","",""
"Send Email","Enviar Correo electrónico","",""
"Send email","Enviar Correo electrónico","",""
"Send email upon password change","Enviar Correo electrónico upon password change","",""
"Sender","Sender","",""
"Sent emails","Sent emails","",""
"Separator","Separator","",""
"September","September","",""
"Seq.","Seq.","",""
"Sequence","Secuencia","",""
"Sequence Definition","Secuencia Definition","",""
"Sequence Version","Secuencia Version","",""
"Sequence filters","Secuencia filters","",""
"Sequence generation was interrupted for sequence ID %s.","Sequence generation was interrupted for sequence ID %s.","",""
"Sequence increment timeout (seconds)","Secuencia increment timeout (seconds)","",""
"Sequence letters type select","Secuencia letters Tipo Seleccionar","",""
"Sequence prefix cannot start with the draft prefix '%s'.","Le préfixe de séquence ne peut pas commencer par le préfixe brouillon '%s'.","",""
"Sequence product type","Secuencia Producto Tipo","",""
"Sequence type","Secuencia Tipo","",""
"Sequence type select","Secuencia Tipo Seleccionar","",""
"Sequences","Secuencias","",""
"Serial Nbr","Serial Nbr","",""
"Service","Service","",""
"Service Products","Service Productos","",""
"Service unavailable, please contact a administrator","Service No disponible, please Contacto a administrator","",""
"Services","Services","",""
"Set the marker color for items in this group.","Set the marker Color para items in this Grupo.","",""
"Settings","Configuración","",""
"Share with","Share with","",""
"Shared address","Shared Dirección","",""
"Shared with","Shared with","",""
"Shared with me","Shared with me","",""
"Sharing settings","Sharing Configuración","",""
"Shipment Mode","Envío Mode","",""
"Shipping Coef.","Envío Coef.","",""
"Shipping Coef. Table","Envío Coef. Table","",""
"Short name","Short Nombre","",""
"Short registration number","Short registration Número","",""
"Show","Mostrar","",""
"Show all events","Mostrar Todos events","",""
"Show all stock moves","Mostrar Todos Stock/Inventario Asientos","",""
"Show bank order","Mostrar Banco Orden","",""
"Show permissions","Mostrar Permisos","",""
"Show record","Mostrar record","",""
"Show the batch","Mostrar the Lote de proceso","",""
"Show the reference","Mostrar the Referencia","",""
"Show tracebacks","Mostrar tracebacks","",""
"Signature","Signature","",""
"Signature certificate is expired. Please change to a new certificate.","Signature certificate is Expirado. Please change to a Nuevo certificate.","",""
"Single tab","Single tab","",""
"Sirene API call","Sirene API Llamada","",""
"Sirene API key","Sirene API key","",""
"Sirene url","Sirene url","",""
"Siret number","Siret Número","",""
"Site","Site","",""
"Site management","Site management","",""
"Sites","Sites","",""
"Six months","Six months","",""
"Some times are null and should not on %s","Some times are null and should not on %s","",""
"Sort Code","Ordenar Código","",""
"Source","Origen","",""
"Source Currency","Origen Moneda","",""
"Source folder","Origen folder","",""
"Source folder of the REMOTE server for download","Origen folder of the REMOTE server para Descargar","",""
"Spatial information","Spatial Información","",""
"Specific information","Specific Información","",""
"Specific location name within the town (GB : Village/Hamlets, DE/AT: Stadtteil,Bezirk ...)","Specific Ubicación Nombre within the town (GB : Village/Hamlets, DE/AT: Stadtteil,Bezirk ...)","",""
"Specific note","Specific Nota","",""
"Specific notes","Specific Notas","",""
"Specify whether the members of this group are technical staff.","Specify whether the members of this Grupo are technical staff.","",""
"Specify whether to block the user for an indefinite period.","Specify whether to block the Usuario para an indefinite Período.","",""
"Split by","Dividir by","",""
"Standard","Standard","",""
"Standard operation like +, -, *, / can be used and will work correctly with BigDecimal.","Standard Operación like +, -, *, / can be used y will work correctly with BigDecimal.","",""
"Standards","Standards","",""
"Start Date","Fecha de inicio","",""
"Start date","Fecha de inicio","",""
"Start date must be lower than end date","Fecha de inicio debe ser lower than Fecha de fin","",""
"Start date t","Fecha de inicio t","",""
"Start of pack","Iniciar of Paquete","",""
"Start unit cannot be void.","Iniciar Unidad cannot be void.","",""
